task,layer,tau,metric,mean,sem,n
push,6,0,pr,3.2439051469167075,0.08869004172526308,30
push,6,1,pr,3.180628474553426,0.09235358117340356,30
push,6,2,pr,3.184345587094625,0.10415958131290516,30
push,6,3,pr,3.182386636734009,0.10157061995460709,30
push,6,4,pr,3.177421474456787,0.09978987219206531,30
push,6,5,pr,3.133334807554881,0.09358868789036742,30
push,6,6,pr,3.1037550846735638,0.09885264534338714,30
push,6,7,pr,3.1610577424367268,0.09524293496186514,30
push,6,8,pr,3.219620696703593,0.10452521225587921,30
push,7,-8,speed,5.429863739013672,0.12796393248080457,30
push,7,-7,speed,5.561750872929891,0.16302385526197452,30
push,7,-6,speed,5.595843617121378,0.12676172809235,30
push,7,-5,speed,5.813292328516642,0.19320472820731682,30
push,7,-4,speed,5.730507898330688,0.11938607736537636,30
push,7,-3,speed,5.876199213663737,0.16131099062995144,30
push,7,-2,speed,5.889291620254516,0.15129576018785187,30
push,7,-1,speed,6.091502952575683,0.16167516381742358,30
push,7,0,speed,5.997020880381267,0.11931591053804287,30
push,7,1,speed,6.038870223363241,0.12392364733199751,30
push,7,2,speed,5.923776642481486,0.1075350330030346,30
push,7,3,speed,6.016050052642822,0.13994939639255946,30
push,7,4,speed,6.120577748616537,0.19294952588881487,30
push,7,5,speed,6.309768454233805,0.18851970776994473,30
push,7,6,speed,6.10154504776001,0.16006236320479703,30
push,7,7,speed,6.4817023118337,0.1773533462839056,30
push,7,8,speed,6.126111602783203,0.1667554506875014,30
push,7,-8,curvature,1.9821749873099401,0.02503213703677691,30
push,7,-7,curvature,1.9795963000937706,0.02895631733442252,30
push,7,-6,curvature,1.9640916143028777,0.025977984313562814,30
push,7,-5,curvature,1.9575079736870713,0.026281579516326006,30
push,7,-4,curvature,1.918954788520417,0.02756728581418911,30
push,7,-3,curvature,1.9211229139954191,0.026438476049152212,30
push,7,-2,curvature,1.893215517083142,0.028818365797231255,30
push,7,-1,curvature,1.8649103770316315,0.02714377572672001,30
push,7,0,curvature,1.864443556714447,0.02782065138498013,30
push,7,1,curvature,1.8306079479663315,0.029576295061561245,30
push,7,2,curvature,1.823629490050422,0.027128579726718623,30
push,7,3,curvature,1.7942906537449745,0.03050793010560222,30
push,7,4,curvature,1.8661321555028425,0.02739924363436374,30
push,7,5,curvature,1.8619847539183165,0.032289062138188725,30
push,7,6,curvature,1.8798972511689334,0.030521644199584367,30
push,7,7,curvature,1.9079610042298016,0.034507430552255726,30
push,7,8,curvature,1.931613899858251,0.02652585372681312,30
push,7,-8,tortuosity,5.139333261542584,0.11915453292803076,30
push,7,-7,tortuosity,5.040678312448637,0.09869233356409073,30
push,7,-6,tortuosity,4.944493508800951,0.11910090195681988,30
push,7,-5,tortuosity,4.913514339681707,0.10050001064875104,30
push,7,-4,tortuosity,4.804163296950979,0.11409791155140105,30
push,7,-3,tortuosity,4.669796707967643,0.10529485110794694,30
push,7,-2,tortuosity,4.582904126916506,0.09755321948553636,30
push,7,-1,tortuosity,4.382990622913608,0.08649722640417754,30
push,7,0,tortuosity,4.268651376766534,0.10817067922161007,30
push,7,1,tortuosity,4.063830693483731,0.0968528950552484,30
push,7,2,tortuosity,4.129558459150147,0.10841870946927355,30
push,7,3,tortuosity,4.094851574508734,0.09026541924353411,30
push,7,4,tortuosity,4.085526316009133,0.09131356865544892,30
push,7,5,tortuosity,4.1072393409909305,0.08668973774836886,30
push,7,6,tortuosity,4.109635694091161,0.11118377398325978,30
push,7,7,tortuosity,4.195399473319099,0.11372226455015917,30
push,7,8,tortuosity,4.262706347641822,0.12717289607274612,30
push,7,-8,pr,4.214317433039347,0.08111636462988837,30
push,7,-7,pr,4.103571708997091,0.08313740883585984,30
push,7,-6,pr,4.005991053581238,0.08294548210960624,30
push,7,-5,pr,3.948815186818441,0.08074062872308117,30
push,7,-4,pr,3.87869393825531,0.0861990687521972,30
push,7,-3,pr,3.7402291377385457,0.0822631601933994,30
push,7,-2,pr,3.582287581761678,0.08662328058933222,30
push,7,-1,pr,3.4531362295150756,0.09159663871283645,30
push,7,0,pr,3.3630653937657673,0.09421743556790499,30
push,7,1,pr,3.296421678860982,0.09521095230165776,30
push,7,2,pr,3.3015489975611367,0.10349722298766592,30
push,7,3,pr,3.30592493613561,0.10031965431058233,30
push,7,4,pr,3.2915377298990887,0.09604501889058156,30
push,7,5,pr,3.2261767268180845,0.09030264989870677,30
push,7,6,pr,3.181320341428121,0.09381411987156776,30
push,7,7,pr,3.249993165334066,0.0963419877087473,30
push,7,8,pr,3.3255374431610107,0.10622102426551934,30
push,8,-8,speed,6.772384595870972,0.16006466303962755,30
push,8,-7,speed,6.974729665120443,0.18148124940737936,30
push,8,-6,speed,6.876572465896606,0.1370564101151053,30
push,8,-5,speed,7.090062777201335,0.20121976918912138,30
push,8,-4,speed,7.037726259231567,0.13629237326611088,30
push,8,-3,speed,7.259316682815552,0.19374001714314631,30
push,8,-2,speed,7.199633661905924,0.15916059264911592,30
push,8,-1,speed,7.390237331390381,0.16914912877201435,30
push,8,0,speed,7.317791080474853,0.14698999229409734,30
push,8,1,speed,7.314410400390625,0.15136824066917678,30
push,8,2,speed,7.318859608968099,0.1320829621518279,30
push,8,3,speed,7.34509212176005,0.1424563733686512,30
push,8,4,speed,7.473686059315999,0.19605106794530586,30
push,8,5,speed,7.605442873636881,0.18179500332091594,30
push,8,6,speed,7.3675439834594725,0.15097392746435895,30
push,8,7,speed,7.732184982299804,0.15874588365774686,30
push,8,8,speed,7.359864377975464,0.17576748259869152,30
push,8,-8,curvature,1.929174588914349,0.01903294154317552,30
push,8,-7,curvature,1.9484967990377238,0.017671294989950615,30
push,8,-6,curvature,1.910901734628799,0.023238243338174414,30
push,8,-5,curvature,1.931346146000153,0.01779378996539419,30
push,8,-4,curvature,1.8913104028339403,0.02340695665952385,30
push,8,-3,curvature,1.8999523955963187,0.020321660722714692,30
push,8,-2,curvature,1.8698681299403195,0.029459361118005404,30
push,8,-1,curvature,1.8500331703902717,0.018424411100072882,30
push,8,0,curvature,1.8480421413717694,0.02228205967277406,30
push,8,1,curvature,1.825826517945745,0.022703458390479898,30
push,8,2,curvature,1.8309328408789287,0.023804572191476737,30
push,8,3,curvature,1.8027453856531641,0.022403201678357822,30
push,8,4,curvature,1.8776854122879916,0.019714555157925,30
push,8,5,curvature,1.8480727424688743,0.021335875191244136,30
push,8,6,curvature,1.8858828592520993,0.018592975314205114,30
push,8,7,curvature,1.8721791350325463,0.02420657991172835,30
push,8,8,curvature,1.9201921746796826,0.0158436346898099,30
push,8,-8,tortuosity,5.672248197588491,0.1006174990104195,30
push,8,-7,tortuosity,5.529635873192413,0.08253989814863975,30
push,8,-6,tortuosity,5.43189182453376,0.10037070068434127,30
push,8,-5,tortuosity,5.383167099223905,0.08207435525140797,30
push,8,-4,tortuosity,5.247442344793334,0.09516074677488091,30
push,8,-3,tortuosity,5.104213253566919,0.08407667353172768,30
push,8,-2,tortuosity,4.995691449196504,0.08359951119126491,30
push,8,-1,tortuosity,4.754074354234307,0.06514302021348484,30
push,8,0,tortuosity,4.636128152575621,0.09744035486950595,30
push,8,1,tortuosity,4.444813659725459,0.08667468837964863,30
push,8,2,tortuosity,4.498882509118914,0.1009276779848446,30
push,8,3,tortuosity,4.461570583598542,0.08059406053506593,30
push,8,4,tortuosity,4.467299456545615,0.0846348807898958,30
push,8,5,tortuosity,4.4907748459177395,0.08271456803413245,30
push,8,6,tortuosity,4.5401898486359284,0.09980660332472296,30
push,8,7,tortuosity,4.592965573534291,0.10583364231890593,30
push,8,8,tortuosity,4.6631469344023975,0.11182018118136262,30
push,8,-8,pr,4.951909303665161,0.07780945353486293,30
push,8,-7,pr,4.829881207148234,0.08168652726978967,30
push,8,-6,pr,4.709339396158854,0.07928023118486753,30
push,8,-5,pr,4.652948276201884,0.07728871733373062,30
push,8,-4,pr,4.556280859311422,0.07811113835392453,30
push,8,-3,pr,4.417060343424479,0.07822202643911905,30
push,8,-2,pr,4.206295569737752,0.07411112797591822,30
push,8,-1,pr,4.030613565444947,0.07719108651689786,30
push,8,0,pr,3.877831975618998,0.084277410616202,30
push,8,1,pr,3.775272846221924,0.09064996095922397,30
push,8,2,pr,3.7470802386601765,0.10024881224132573,30
push,8,3,pr,3.7839166005452474,0.10700561916778495,30
push,8,4,pr,3.804948099454244,0.10312217448002702,30
push,8,5,pr,3.7759395678838095,0.0999010790762519,30
push,8,6,pr,3.7397318442662555,0.09615315942690457,30
push,8,7,pr,3.80679767926534,0.10234268253501273,30
push,8,8,pr,3.902639603614807,0.11473288332647089,30
push,9,-8,speed,8.789522043863933,0.4207329473502128,30
push,9,-7,speed,9.013770453135173,0.4814526780749141,30
push,9,-6,speed,8.428214645385742,0.21045024530215511,30
push,9,-5,speed,8.765423885981242,0.23792143674174943,30
push,9,-4,speed,8.869894154866536,0.23867968857187744,30
push,9,-3,speed,9.088052447636922,0.2750601924015653,30
push,9,-2,speed,9.054542477925619,0.2249523648233073,30
push,9,-1,speed,9.447245883941651,0.20307480721229715,30
push,9,0,speed,9.513788032531739,0.17627518808734774,30
push,9,1,speed,9.685003185272217,0.17940722431347036,30
push,9,2,speed,9.988667647043863,0.24262459138351986,30
push,9,3,speed,10.28081161181132,0.3440111277689926,30
push,9,4,speed,10.085661697387696,0.25844324308264505,30
push,9,5,speed,10.26073047320048,0.28852546193171497,30
push,9,6,speed,10.600512886047364,0.4950902056683909,30
push,9,7,speed,10.47044947942098,0.32349198018859243,30
push,9,8,speed,10.326500590642294,0.38762193302399883,30
push,9,-8,curvature,1.9300056328577881,0.03310134311858302,30
push,9,-7,curvature,1.8992762758841404,0.020552565575154055,30
push,9,-6,curvature,1.8757812960056215,0.019533700946934004,30
push,9,-5,curvature,1.910153433681896,0.020147600122777186,30
push,9,-4,curvature,1.8371264536322265,0.023069705739095697,30
push,9,-3,curvature,1.8244902832337766,0.020700992184586448,30
push,9,-2,curvature,1.7884488008444615,0.029021119985953667,30
push,9,-1,curvature,1.7656378420075094,0.019537956926175184,30
push,9,0,curvature,1.7773008674462933,0.023138830460779355,30
push,9,1,curvature,1.736826778100953,0.023071980601923503,30
push,9,2,curvature,1.741577740809994,0.032373675247495196,30
push,9,3,curvature,1.7627157016720358,0.028182467572651717,30
push,9,4,curvature,1.824910478308933,0.026419079674899232,30
push,9,5,curvature,1.7942883535263896,0.02778642695816114,30
push,9,6,curvature,1.8649555500522053,0.027902503100128807,30
push,9,7,curvature,1.8324480946028863,0.03320379617818248,30
push,9,8,curvature,1.8867169441396159,0.02911635406017958,30
push,9,-8,tortuosity,5.453548323545292,0.18426795018499903,30
push,9,-7,tortuosity,5.134785037295464,0.09424663371768956,30
push,9,-6,tortuosity,5.035762735759675,0.14150640531987319,30
push,9,-5,tortuosity,4.72774933838775,0.09961835278915523,30
push,9,-4,tortuosity,4.668405564612363,0.094726521099004,30
push,9,-3,tortuosity,4.287109073765597,0.0911234218886963,30
push,9,-2,tortuosity,4.234940992587749,0.07789942571727819,30
push,9,-1,tortuosity,4.017185464840274,0.07397771992489256,30
push,9,0,tortuosity,3.8989352141424485,0.09771980371749218,30
push,9,1,tortuosity,3.8649474213727895,0.08619010328236733,30
push,9,2,tortuosity,3.820078443199023,0.09533812407321475,30
push,9,3,tortuosity,3.8664987842337966,0.08841305007395868,30
push,9,4,tortuosity,3.8158192619151827,0.07323355781563075,30
push,9,5,tortuosity,3.9576840575066012,0.11144161415236445,30
push,9,6,tortuosity,3.9455580077080117,0.10399395297716717,30
push,9,7,tortuosity,4.069340590128642,0.12429104304552088,30
push,9,8,tortuosity,4.153295365912338,0.11985987822268934,30
push,9,-8,pr,4.57603022257487,0.14771919104806863,30
push,9,-7,pr,4.485816184679667,0.15084916312142194,30
push,9,-6,pr,4.344856413205465,0.13994644831895242,30
push,9,-5,pr,4.150796421368917,0.13727997462953637,30
push,9,-4,pr,4.012631400426229,0.11129078217247952,30
push,9,-3,pr,3.74976540406545,0.1031872729571574,30
push,9,-2,pr,3.549561882019043,0.09979235714834514,30
push,9,-1,pr,3.3681880474090575,0.09324652545845702,30
push,9,0,pr,3.242678229014079,0.0919320071062584,30
push,9,1,pr,3.1796244541803995,0.09092641880461245,30
push,9,2,pr,3.1344945510228475,0.09970164144192557,30
push,9,3,pr,3.159360198179881,0.10280059662348295,30
push,9,4,pr,3.14652320543925,0.10220938015246811,30
push,9,5,pr,3.1965282917022706,0.09763846896463253,30
push,9,6,pr,3.2372116724650066,0.0933283496571024,30
push,9,7,pr,3.3278292735417683,0.10226454686507219,30
push,9,8,pr,3.4090625206629435,0.10927679600376386,30
push,10,-8,speed,8.861698404947917,0.3506082455158176,30
push,10,-7,speed,8.986263132095337,0.4097787257505248,30
push,10,-6,speed,8.481475035349527,0.1917935998865531,30
push,10,-5,speed,8.714304812749226,0.21497519672513288,30
push,10,-4,speed,8.75737026532491,0.19285150265410236,30
push,10,-3,speed,8.942270946502685,0.2481836555646962,30
push,10,-2,speed,8.864759794871013,0.2040130831529067,30
push,10,-1,speed,9.219577280680339,0.19015607037380752,30
push,10,0,speed,9.177556387583415,0.15116703417243077,30
push,10,1,speed,9.306849177678426,0.17186429481503487,30
push,10,2,speed,9.423987038930257,0.17154431744883858,30
push,10,3,speed,9.791532389322917,0.31429425840211944,30
push,10,4,speed,9.579721053441366,0.24778167811640994,30
push,10,5,speed,9.750072050094605,0.2507047289273067,30
push,10,6,speed,9.833291641871135,0.36490109448410024,30
push,10,7,speed,9.79505033493042,0.241361115841825,30
push,10,8,speed,9.52665400505066,0.2793160140492849,30
push,10,-8,curvature,1.8863205099043399,0.042017607756144444,30
push,10,-7,curvature,1.8757788807580842,0.032249234136648215,30
push,10,-6,curvature,1.831417339552231,0.027568407951836,30
push,10,-5,curvature,1.8781575341415235,0.029030158434699905,30
push,10,-4,curvature,1.808997687901146,0.02591191049551912,30
push,10,-3,curvature,1.8116028322621662,0.03084935876809673,30
push,10,-2,curvature,1.7743431454759524,0.0331397796231363,30
push,10,-1,curvature,1.7749130065838137,0.028808369288505994,30
push,10,0,curvature,1.7661650575512395,0.02933977834533833,30
push,10,1,curvature,1.7436567717228881,0.027608088507740665,30
push,10,2,curvature,1.7424332779265523,0.033192728406539015,30
push,10,3,curvature,1.7780128533919872,0.03504535825465628,30
push,10,4,curvature,1.8107422491680587,0.028890776007790595,30
push,10,5,curvature,1.797388618803215,0.03401031486711928,30
push,10,6,curvature,1.840415821529287,0.028222442454135455,30
push,10,7,curvature,1.8233292897356106,0.034286257271783464,30
push,10,8,curvature,1.851883420375392,0.030033376522727893,30
push,10,-8,tortuosity,5.919783382113595,0.15906651774404376,30
push,10,-7,tortuosity,5.603435189836105,0.08183854444978672,30
push,10,-6,tortuosity,5.479103835590385,0.12599720420502142,30
push,10,-5,tortuosity,5.194316386604398,0.09271629891304742,30
push,10,-4,tortuosity,5.151653342396785,0.08887636448213118,30
push,10,-3,tortuosity,4.748403740678734,0.08842393234854773,30
push,10,-2,tortuosity,4.699916531002672,0.07485551712465124,30
push,10,-1,tortuosity,4.461846926510336,0.06815008394574704,30
push,10,0,tortuosity,4.337408766086388,0.10037433808780735,30
push,10,1,tortuosity,4.299204421367071,0.08677906679942267,30
push,10,2,tortuosity,4.228625008471659,0.09652366173437321,30
push,10,3,tortuosity,4.284502983922388,0.08673562824335074,30
push,10,4,tortuosity,4.241596814966448,0.0755620502294714,30
push,10,5,tortuosity,4.373031692104046,0.11433753877700975,30
push,10,6,tortuosity,4.349074165425727,0.10820613407905823,30
push,10,7,tortuosity,4.480536953301377,0.1315136897389359,30
push,10,8,tortuosity,4.553852952588195,0.12387475204381199,30
push,10,-8,pr,4.853398704528809,0.1344281044983285,30
push,10,-7,pr,4.798087255160014,0.13731441852046122,30
push,10,-6,pr,4.681644590695699,0.128967811757572,30
push,10,-5,pr,4.5126283725102745,0.12514525638187107,30
push,10,-4,pr,4.408165407180786,0.09857894798117128,30
push,10,-3,pr,4.181211344401041,0.09081714856701142,30
push,10,-2,pr,3.9976627508799236,0.0893629353500265,30
push,10,-1,pr,3.810866618156433,0.08920675409138622,30
push,10,0,pr,3.674364455540975,0.09472688093067377,30
push,10,1,pr,3.600079377492269,0.09399373296099729,30
push,10,2,pr,3.5461582144101462,0.10317792316134003,30
push,10,3,pr,3.579076155026754,0.10753969115655407,30
push,10,4,pr,3.5680034875869753,0.10609230742041002,30
push,10,5,pr,3.6104249159495034,0.1003487765616431,30
push,10,6,pr,3.654178778330485,0.09792358507592894,30
push,10,7,pr,3.749273141225179,0.1084984456526718,30
push,10,8,pr,3.839955385526021,0.11431830893233938,30
push,11,-8,speed,8.28217978477478,0.2766352080623447,30
push,11,-7,speed,8.296764246622722,0.3084668783456357,30
push,11,-6,speed,7.8568002859751385,0.1612727682145559,30
push,11,-5,speed,7.947512928644816,0.1672142243912919,30
push,11,-4,speed,7.95772066116333,0.15577405249041967,30
push,11,-3,speed,8.09021848042806,0.19928072758961665,30
push,11,-2,speed,8.053678528467815,0.1671703733376246,30
push,11,-1,speed,8.352910979588826,0.15396277198097974,30
push,11,0,speed,8.296308120091757,0.13123047842521995,30
push,11,1,speed,8.378309202194213,0.14299869734913243,30
push,11,2,speed,8.427163076400756,0.12799358844049127,30
push,11,3,speed,8.785236136118572,0.23098001692084733,30
push,11,4,speed,8.537521696090698,0.19282118054556488,30
push,11,5,speed,8.717868630091349,0.19144683325451792,30
push,11,6,speed,8.724168650309245,0.2735594423268535,30
push,11,7,speed,8.76343568166097,0.19093789228504507,30
push,11,8,speed,8.502819188435872,0.21262505603705859,30
push,11,-8,curvature,1.888002018308499,0.04049911862542203,30
push,11,-7,curvature,1.8584364583540298,0.03435046912996738,30
push,11,-6,curvature,1.823696194573547,0.02903873362385657,30
push,11,-5,curvature,1.8553553930975275,0.030144148830561757,30
push,11,-4,curvature,1.793362861168548,0.027934890362440852,30
push,11,-3,curvature,1.8035524452824174,0.03305767385537625,30
push,11,-2,curvature,1.7673717529837785,0.03450686084658094,30
push,11,-1,curvature,1.7720733293080593,0.031141083024761543,30
