task,layer,slot,target,r2_mean,r2_std
peg_insert,15,5,ee_acceleration,-0.33412183821201324,0.4193775126378642
peg_insert,15,5,contact_flag,1.0,0.0
peg_insert,15,5,contact_force_log1p_mag,-0.2724629521369934,0.3289179937987017
peg_insert,15,6,ee_position,0.8264923691749573,0.03524932195972444
peg_insert,15,6,ee_velocity,0.49084463715553284,0.3256010884106106
peg_insert,15,6,ee_acceleration,-0.21773078590631484,0.27127926575140254
peg_insert,15,6,contact_flag,1.0,0.0
peg_insert,15,6,contact_force_log1p_mag,-0.41822826862335205,0.3971534432765924
peg_insert,15,7,ee_position,0.8239219665527344,0.03399053318855586
peg_insert,15,7,ee_velocity,0.6811895430088043,0.1776934026397696
peg_insert,15,7,ee_acceleration,-0.25692804008722303,0.33977318840579546
peg_insert,15,7,contact_flag,1.0,0.0
peg_insert,15,7,contact_force_log1p_mag,-0.25214581489562987,0.4445761416374818
peg_insert,16,0,ee_position,0.8506122827529907,0.013357652219399977
peg_insert,16,0,ee_velocity,0.21465991735458373,0.5655546751031207
peg_insert,16,0,ee_acceleration,-0.9589478969573975,0.5330740342996664
peg_insert,16,0,contact_flag,1.0,0.0
peg_insert,16,0,contact_force_log1p_mag,-0.42247337102890015,0.6441810655403232
peg_insert,16,1,ee_position,0.8238195061683655,0.03815378880586764
peg_insert,16,1,ee_velocity,0.2753790616989136,0.46439029482862626
peg_insert,16,1,ee_acceleration,-0.7049378216266632,0.36546423847762277
peg_insert,16,1,contact_flag,1.0,0.0
peg_insert,16,1,contact_force_log1p_mag,-0.2712267279624939,0.5530349583015202
peg_insert,16,2,ee_position,0.818493390083313,0.012094316498517872
peg_insert,16,2,ee_velocity,0.31169867515563965,0.4682318703272388
peg_insert,16,2,ee_acceleration,-0.6072073131799698,0.4607290829610096
peg_insert,16,2,contact_flag,1.0,0.0
peg_insert,16,2,contact_force_log1p_mag,-0.27237696647644044,0.3878587061485683
peg_insert,16,3,ee_position,0.8175617456436157,0.02823566732595859
peg_insert,16,3,ee_velocity,0.39345508217811587,0.38178276821502366
peg_insert,16,3,ee_acceleration,-0.44036658890545366,0.43112808194702273
peg_insert,16,3,contact_flag,1.0,0.0
peg_insert,16,3,contact_force_log1p_mag,-0.35110069513320924,0.595793543403535
peg_insert,16,4,ee_position,0.8201005935668946,0.04303186874272703
peg_insert,16,4,ee_velocity,0.4519157350063324,0.3483699456790878
peg_insert,16,4,ee_acceleration,-0.5440807156264782,0.5256644654459396
peg_insert,16,4,contact_flag,1.0,0.0
peg_insert,16,4,contact_force_log1p_mag,-0.2709251523017883,0.5472368046295738
peg_insert,16,5,ee_position,0.8149481534957885,0.03764249212250057
peg_insert,16,5,ee_velocity,0.43329436182975767,0.41418456405995
peg_insert,16,5,ee_acceleration,-0.2744992095977068,0.3294457865755657
peg_insert,16,5,contact_flag,1.0,0.0
peg_insert,16,5,contact_force_log1p_mag,-0.09095700979232788,0.3327998743381679
peg_insert,16,6,ee_position,0.807440984249115,0.041385361394723645
peg_insert,16,6,ee_velocity,0.5218140244483948,0.31385235081143187
peg_insert,16,6,ee_acceleration,-0.2502589955925941,0.3158393497235047
peg_insert,16,6,contact_flag,1.0,0.0
peg_insert,16,6,contact_force_log1p_mag,-0.14599978923797607,0.35654049954043976
peg_insert,16,7,ee_position,0.7995381116867065,0.04270249141273271
peg_insert,16,7,ee_velocity,0.6779633402824402,0.1844500328928232
peg_insert,16,7,ee_acceleration,-0.2456345316488296,0.3317667633778954
peg_insert,16,7,contact_flag,1.0,0.0
peg_insert,16,7,contact_force_log1p_mag,-0.12645237445831298,0.40348896590383543
peg_insert,17,0,ee_position,0.8582319617271423,0.026912909089530958
peg_insert,17,0,ee_velocity,0.38444303870201113,0.40403367229528814
peg_insert,17,0,ee_acceleration,-0.650749945640564,0.36794276489862643
peg_insert,17,0,contact_flag,1.0,0.0
peg_insert,17,0,contact_force_log1p_mag,-0.4919145584106445,0.6669488093703924
peg_insert,17,1,ee_position,0.8250489234924316,0.03739017664186013
peg_insert,17,1,ee_velocity,0.23952962160110475,0.6066374094850882
peg_insert,17,1,ee_acceleration,-0.5760238170623779,0.445183404040262
peg_insert,17,1,contact_flag,1.0,0.0
peg_insert,17,1,contact_force_log1p_mag,-0.2621861696243286,0.4765618909567283
peg_insert,17,2,ee_position,0.8059206366539001,0.022610192932155652
peg_insert,17,2,ee_velocity,0.37780107855796813,0.39713820237119707
peg_insert,17,2,ee_acceleration,-0.5315145865082741,0.4304242718557672
peg_insert,17,2,contact_flag,1.0,0.0
peg_insert,17,2,contact_force_log1p_mag,-0.38762966394424436,0.38970997790936535
peg_insert,17,3,ee_position,0.8287477135658264,0.034888597894277035
peg_insert,17,3,ee_velocity,0.45105878710746766,0.3659295678491237
peg_insert,17,3,ee_acceleration,-0.5606751844286919,0.46969879736072534
peg_insert,17,3,contact_flag,1.0,0.0
peg_insert,17,3,contact_force_log1p_mag,-0.2882855415344238,0.4006880231332127
peg_insert,17,4,ee_position,0.8289442539215088,0.03989404699929028
peg_insert,17,4,ee_velocity,0.49941474944353104,0.3071995663578924
peg_insert,17,4,ee_acceleration,-0.5886936098337173,0.5867522283174235
peg_insert,17,4,contact_flag,1.0,0.0
peg_insert,17,4,contact_force_log1p_mag,-0.28165159225463865,0.5148815522487475
peg_insert,17,5,ee_position,0.8237697005271911,0.031182450856186723
peg_insert,17,5,ee_velocity,0.5713388919830322,0.24270979964100972
peg_insert,17,5,ee_acceleration,-0.25372112914919853,0.4650617266601589
peg_insert,17,5,contact_flag,1.0,0.0
peg_insert,17,5,contact_force_log1p_mag,-0.1420598030090332,0.41075310477137417
peg_insert,17,6,ee_position,0.8155291318893433,0.03757383778440944
peg_insert,17,6,ee_velocity,0.5953713286668062,0.28499908004532926
peg_insert,17,6,ee_acceleration,-0.24389962628483772,0.32466001460160354
peg_insert,17,6,contact_flag,1.0,0.0
peg_insert,17,6,contact_force_log1p_mag,-0.23452178239822388,0.3604956426393536
peg_insert,17,7,ee_position,0.8253633856773377,0.03486507112594167
peg_insert,17,7,ee_velocity,0.7143513679504394,0.17913862383039916
peg_insert,17,7,ee_acceleration,-0.16948285177350045,0.22400153306443998
peg_insert,17,7,contact_flag,1.0,0.0
peg_insert,17,7,contact_force_log1p_mag,-0.16376973390579225,0.32463191043563644
peg_insert,18,0,ee_position,0.8708030819892884,0.021115239553973708
peg_insert,18,0,ee_velocity,0.4006725370883942,0.4098174106843115
peg_insert,18,0,ee_acceleration,-0.8091877400875092,0.45465389888948365
peg_insert,18,0,contact_flag,1.0,0.0
peg_insert,18,0,contact_force_log1p_mag,-0.3296459197998047,0.5850482530159268
peg_insert,18,1,ee_position,0.8547938346862793,0.03454173925054287
peg_insert,18,1,ee_velocity,0.40063861608505247,0.4568756908637101
peg_insert,18,1,ee_acceleration,-0.4720192700624466,0.3510947955844935
peg_insert,18,1,contact_flag,1.0,0.0
peg_insert,18,1,contact_force_log1p_mag,-0.261104154586792,0.5394014947185479
peg_insert,18,2,ee_position,0.8345645070075989,0.034225980855827655
peg_insert,18,2,ee_velocity,0.5163852050900459,0.29766029567780805
peg_insert,18,2,ee_acceleration,-0.7085015088319778,0.4501405994180871
peg_insert,18,2,contact_flag,1.0,0.0
peg_insert,18,2,contact_force_log1p_mag,-0.1909084677696228,0.2476285509778971
peg_insert,18,3,ee_position,0.8492434740066528,0.042409521009524206
peg_insert,18,3,ee_velocity,0.5083852618932724,0.32533040744477076
peg_insert,18,3,ee_acceleration,-0.41489231400191784,0.3740791484245588
peg_insert,18,3,contact_flag,1.0,0.0
peg_insert,18,3,contact_force_log1p_mag,-0.1739751696586609,0.4528887462271756
peg_insert,18,4,ee_position,0.8244389057159424,0.03546072317583517
peg_insert,18,4,ee_velocity,0.5135994583368302,0.3284763620407187
peg_insert,18,4,ee_acceleration,-0.3337858600541949,0.34503259717017837
peg_insert,18,4,contact_flag,1.0,0.0
peg_insert,18,4,contact_force_log1p_mag,-0.27844384908676145,0.5502714441558041
peg_insert,18,5,ee_position,0.8189694285392761,0.04588546345976561
peg_insert,18,5,ee_velocity,0.6076628535985946,0.2259724804327855
peg_insert,18,5,ee_acceleration,-0.24113740473985673,0.34588220495179706
peg_insert,18,5,contact_flag,1.0,0.0
peg_insert,18,5,contact_force_log1p_mag,-0.04777417182922363,0.3114566332446563
peg_insert,18,6,ee_position,0.829436719417572,0.044575577008710766
peg_insert,18,6,ee_velocity,0.6380764275789261,0.2150998759136672
peg_insert,18,6,ee_acceleration,-0.1449005401460454,0.3103273369797596
peg_insert,18,6,contact_flag,1.0,0.0
peg_insert,18,6,contact_force_log1p_mag,-0.22004432678222657,0.4634857777774071
peg_insert,18,7,ee_position,0.83287273645401,0.02509154230827778
peg_insert,18,7,ee_velocity,0.7229512929916382,0.16384889578705011
peg_insert,18,7,ee_acceleration,-0.2072017550468445,0.2761898938081963
peg_insert,18,7,contact_flag,1.0,0.0
peg_insert,18,7,contact_force_log1p_mag,-0.15973087549209594,0.29927524084543855
peg_insert,19,0,ee_position,0.8755920171737671,0.03020501272552321
peg_insert,19,0,ee_velocity,0.39913620948791506,0.4846803037867046
peg_insert,19,0,ee_acceleration,-0.8707092523574829,0.48220233086054154
peg_insert,19,0,contact_flag,1.0,0.0
peg_insert,19,0,contact_force_log1p_mag,-0.34798067808151245,0.56262397188305
peg_insert,19,1,ee_position,0.8547620415687561,0.03705973443506422
peg_insert,19,1,ee_velocity,0.42107285261154176,0.4116855117153864
peg_insert,19,1,ee_acceleration,-0.6303677350282669,0.35797689018951345
peg_insert,19,1,contact_flag,1.0,0.0
peg_insert,19,1,contact_force_log1p_mag,-0.293051552772522,0.418730407219189
peg_insert,19,2,ee_position,0.8414566278457641,0.044822354394244715
peg_insert,19,2,ee_velocity,0.5066667795181274,0.3036699070543243
peg_insert,19,2,ee_acceleration,-0.6580779701471329,0.36070983731778206
peg_insert,19,2,contact_flag,1.0,0.0
peg_insert,19,2,contact_force_log1p_mag,-0.1390394687652588,0.3850770331322477
peg_insert,19,3,ee_position,0.8434430241584778,0.034492920601190885
peg_insert,19,3,ee_velocity,0.5456720534712076,0.2917766052540377
peg_insert,19,3,ee_acceleration,-0.4674156832508743,0.41262555484403945
peg_insert,19,3,contact_flag,1.0,0.0
peg_insert,19,3,contact_force_log1p_mag,-0.0682519793510437,0.2341527455146517
peg_insert,19,4,ee_position,0.8371551513671875,0.03979140858712021
peg_insert,19,4,ee_velocity,0.5159359484910965,0.34172988674611987
peg_insert,19,4,ee_acceleration,-0.3699522398412228,0.27828649241513165
peg_insert,19,4,contact_flag,1.0,0.0
peg_insert,19,4,contact_force_log1p_mag,-0.18309856653213502,0.4813401643881017
peg_insert,19,5,ee_position,0.8183951020240784,0.04093446063270407
peg_insert,19,5,ee_velocity,0.625267168879509,0.21157819020992338
peg_insert,19,5,ee_acceleration,-0.2879269652068615,0.3701218239399444
peg_insert,19,5,contact_flag,1.0,0.0
peg_insert,19,5,contact_force_log1p_mag,-0.07612724304199218,0.4077395537056138
peg_insert,19,6,ee_position,0.8242703318595886,0.04344993194080906
peg_insert,19,6,ee_velocity,0.597211018204689,0.26089870348881344
peg_insert,19,6,ee_acceleration,-0.18773687034845352,0.28183946314877556
peg_insert,19,6,contact_flag,1.0,0.0
peg_insert,19,6,contact_force_log1p_mag,-0.07010958194732667,0.34188476999563444
peg_insert,19,7,ee_position,0.8548648953437805,0.022234007707153905
peg_insert,19,7,ee_velocity,0.7343648672103882,0.13414439210135154
peg_insert,19,7,ee_acceleration,-0.10188109390437602,0.21982543118660935
peg_insert,19,7,contact_flag,1.0,0.0
peg_insert,19,7,contact_force_log1p_mag,-0.15779509544372558,0.2779479154278048
peg_insert,20,0,ee_position,0.8580164909362793,0.016431455472741077
peg_insert,20,0,ee_velocity,0.43087117075920106,0.36637759447116913
peg_insert,20,0,ee_acceleration,-0.7222689986228943,0.4490016326755733
peg_insert,20,0,contact_flag,1.0,0.0
peg_insert,20,0,contact_force_log1p_mag,-0.17621740102767944,0.39812725088594003
peg_insert,20,1,ee_position,0.8597520589828491,0.018973590724932307
peg_insert,20,1,ee_velocity,0.47940478920936586,0.30921343806713103
peg_insert,20,1,ee_acceleration,-0.8124221056699753,0.4608429720019384
peg_insert,20,1,contact_flag,1.0,0.0
peg_insert,20,1,contact_force_log1p_mag,-0.24101133346557618,0.3586548798996726
peg_insert,20,2,ee_position,0.8400921940803527,0.0358213874198225
peg_insert,20,2,ee_velocity,0.5279589928686619,0.27929870857004324
peg_insert,20,2,ee_acceleration,-0.5563845202326775,0.2877803760639842
peg_insert,20,2,contact_flag,1.0,0.0
peg_insert,20,2,contact_force_log1p_mag,-0.22821943759918212,0.2589317674149359
peg_insert,20,3,ee_position,0.8592357158660888,0.02058648431093654
peg_insert,20,3,ee_velocity,0.6084034442901611,0.18479467024788432
peg_insert,20,3,ee_acceleration,-0.42417737767100333,0.36888252941527894
peg_insert,20,3,contact_flag,1.0,0.0
peg_insert,20,3,contact_force_log1p_mag,-0.10574178695678711,0.3684627581040762
peg_insert,20,4,ee_position,0.8464458465576172,0.03484916480261058
peg_insert,20,4,ee_velocity,0.5344972148537636,0.288410278132427
peg_insert,20,4,ee_acceleration,-0.41557673215866087,0.39547263681700734
peg_insert,20,4,contact_flag,1.0,0.0
peg_insert,20,4,contact_force_log1p_mag,-0.11184121370315551,0.38955408940096786
peg_insert,20,5,ee_position,0.8371174097061157,0.03682756838005387
peg_insert,20,5,ee_velocity,0.6005930155515671,0.20617519769322196
peg_insert,20,5,ee_acceleration,-0.22937084790319204,0.26177237403171466
peg_insert,20,5,contact_flag,1.0,0.0
peg_insert,20,5,contact_force_log1p_mag,-0.19364874362945556,0.4094181011389104
peg_insert,20,6,ee_position,0.8442330837249756,0.038538567777203415
peg_insert,20,6,ee_velocity,0.6508423805236816,0.19127892620344408
peg_insert,20,6,ee_acceleration,-0.11941092610359191,0.21602127320693212
peg_insert,20,6,contact_flag,1.0,0.0
peg_insert,20,6,contact_force_log1p_mag,-0.17207545042037964,0.44053974514340527
peg_insert,20,7,ee_position,0.8762227296829224,0.02788309603839529
peg_insert,20,7,ee_velocity,0.7070654392242431,0.14589933734310218
peg_insert,20,7,ee_acceleration,-0.22858989164233207,0.3271541607798426
peg_insert,20,7,contact_flag,1.0,0.0
peg_insert,20,7,contact_force_log1p_mag,-0.14961352348327636,0.21221895736880192
peg_insert,21,0,ee_position,0.8731902360916137,0.01589474771473271
peg_insert,21,0,ee_velocity,0.48512541353702543,0.3111035635638035
peg_insert,21,0,ee_acceleration,-0.8306838512420655,0.421432396591242
peg_insert,21,0,contact_flag,1.0,0.0
peg_insert,21,0,contact_force_log1p_mag,-0.11280641555786133,0.28501607282837
peg_insert,21,1,ee_position,0.8767236828804016,0.028591170949080886
peg_insert,21,1,ee_velocity,0.4810310691595078,0.3079571830868082
peg_insert,21,1,ee_acceleration,-0.7981696963310242,0.4949770333098984
peg_insert,21,1,contact_flag,1.0,0.0
peg_insert,21,1,contact_force_log1p_mag,-0.27053333520889283,0.3853962966357654
peg_insert,21,2,ee_position,0.8681259274482727,0.03793969370850461
peg_insert,21,2,ee_velocity,0.4916058868169785,0.3357440342096287
peg_insert,21,2,ee_acceleration,-0.6046071469783783,0.3649328893313704
peg_insert,21,2,contact_flag,1.0,0.0
peg_insert,21,2,contact_force_log1p_mag,-0.27038462162017823,0.4492444997662509
peg_insert,21,3,ee_position,0.8598764181137085,0.022255897469569248
peg_insert,21,3,ee_velocity,0.5602693915367126,0.260870822276202
peg_insert,21,3,ee_acceleration,-0.35077847316861155,0.27937594531476334
peg_insert,21,3,contact_flag,1.0,0.0
peg_insert,21,3,contact_force_log1p_mag,-0.2884167432785034,0.42936364253937637
peg_insert,21,4,ee_position,0.865907633304596,0.03017339104388324
peg_insert,21,4,ee_velocity,0.5564070209860802,0.25636367543513017
peg_insert,21,4,ee_acceleration,-0.4124735891819,0.426688724020803
peg_insert,21,4,contact_flag,1.0,0.0
peg_insert,21,4,contact_force_log1p_mag,-0.21003683805465698,0.4878720517580844
peg_insert,21,5,ee_position,0.8772090315818787,0.025392210019589377
peg_insert,21,5,ee_velocity,0.5757494509220124,0.2550809235137863
peg_insert,21,5,ee_acceleration,-0.3576984068378806,0.37041431696788674
peg_insert,21,5,contact_flag,1.0,0.0
peg_insert,21,5,contact_force_log1p_mag,-0.20604485273361206,0.39416805868807153
peg_insert,21,6,ee_position,0.8708771228790283,0.042946654141358905
peg_insert,21,6,ee_velocity,0.6466525256633758,0.18614592831640286
peg_insert,21,6,ee_acceleration,-0.0582685261964798,0.255777358343581
peg_insert,21,6,contact_flag,1.0,0.0
peg_insert,21,6,contact_force_log1p_mag,-0.1404564142227173,0.41360936510785923
peg_insert,21,7,ee_position,0.8889242529869079,0.015159584814427425
peg_insert,21,7,ee_velocity,0.6913566410541534,0.17394778266756347
peg_insert,21,7,ee_acceleration,-0.20011209547519684,0.3046684484839693
peg_insert,21,7,contact_flag,1.0,0.0
peg_insert,21,7,contact_force_log1p_mag,-0.11947433948516846,0.20629280501458983
peg_insert,22,0,ee_position,0.8653910398483277,0.021921057376031956
peg_insert,22,0,ee_velocity,0.42595949172973635,0.36968231797394685
peg_insert,22,0,ee_acceleration,-0.7393578201532364,0.4744669946551589
peg_insert,22,0,contact_flag,1.0,0.0
peg_insert,22,0,contact_force_log1p_mag,-0.26266050338745117,0.38830909410999764
peg_insert,22,1,ee_position,0.8700702428817749,0.02471863700500039
peg_insert,22,1,ee_velocity,0.44815345406532286,0.3724563597843432
peg_insert,22,1,ee_acceleration,-0.7206819772720336,0.38525487774365536
peg_insert,22,1,contact_flag,1.0,0.0
peg_insert,22,1,contact_force_log1p_mag,-0.10856701135635376,0.31580541203406415
peg_insert,22,2,ee_position,0.8351831078529358,0.05333465494733301
peg_insert,22,2,ee_velocity,0.527788554597646,0.26971251867775103
peg_insert,22,2,ee_acceleration,-0.6076532751321793,0.38046293910071016
peg_insert,22,2,contact_flag,1.0,0.0
peg_insert,22,2,contact_force_log1p_mag,-0.3036219716072083,0.36006779018160107
peg_insert,22,3,ee_position,0.8543053388595581,0.0247350012678869
peg_insert,22,3,ee_velocity,0.551823366433382,0.25276770533605025
peg_insert,22,3,ee_acceleration,-0.2961920272558928,0.3112726362458181
peg_insert,22,3,contact_flag,1.0,0.0
peg_insert,22,3,contact_force_log1p_mag,-0.20645513534545898,0.4836363699473706
peg_insert,22,4,ee_position,0.8651602149009705,0.026825054876519892
peg_insert,22,4,ee_velocity,0.5563165411353111,0.2594037420171847
peg_insert,22,4,ee_acceleration,-0.2893996160943061,0.3219463988068513
peg_insert,22,4,contact_flag,1.0,0.0
peg_insert,22,4,contact_force_log1p_mag,-0.06991410255432129,0.4361574294599331
peg_insert,22,5,ee_position,0.8563411116600037,0.030443345719270733
peg_insert,22,5,ee_velocity,0.590340468287468,0.2207449902603945
peg_insert,22,5,ee_acceleration,-0.28445391692221167,0.40687059403834935
peg_insert,22,5,contact_flag,1.0,0.0
peg_insert,22,5,contact_force_log1p_mag,-0.22284414768218994,0.4363181551296017
peg_insert,22,6,ee_position,0.8589352369308472,0.03558355224956153
peg_insert,22,6,ee_velocity,0.6316090673208237,0.2062791672366141
peg_insert,22,6,ee_acceleration,-0.136357481777668,0.2937221206979312
peg_insert,22,6,contact_flag,1.0,0.0
peg_insert,22,6,contact_force_log1p_mag,-0.21769860982894898,0.37599562283337834
peg_insert,22,7,ee_position,0.8853659272193909,0.02103291962045278
peg_insert,22,7,ee_velocity,0.6691426873207093,0.19952090572931055
peg_insert,22,7,ee_acceleration,-0.1856433093547821,0.21999643858303075
peg_insert,22,7,contact_flag,1.0,0.0
peg_insert,22,7,contact_force_log1p_mag,-0.1840045690536499,0.3356369586492177
peg_insert,23,0,ee_position,0.8633365988731384,0.005904416362411531
peg_insert,23,0,ee_velocity,0.4762241929769516,0.33556520157372993
peg_insert,23,0,ee_acceleration,-0.6758184373378754,0.3737228287708293
peg_insert,23,0,contact_flag,1.0,0.0
peg_insert,23,0,contact_force_log1p_mag,-0.25113911628723146,0.3474129968193947
peg_insert,23,1,ee_position,0.8706782460212708,0.014425964261620529
peg_insert,23,1,ee_velocity,0.3847106993198395,0.38909748211483985
peg_insert,23,1,ee_acceleration,-0.7417789727449418,0.468008471580658
peg_insert,23,1,contact_flag,1.0,0.0
peg_insert,23,1,contact_force_log1p_mag,-0.2502987742424011,0.48185830587618006
peg_insert,23,2,ee_position,0.8457488536834716,0.025192912538570485
peg_insert,23,2,ee_velocity,0.4596553862094879,0.3285149242392581
peg_insert,23,2,ee_acceleration,-0.5190124422311783,0.319105044253745
peg_insert,23,2,contact_flag,1.0,0.0
peg_insert,23,2,contact_force_log1p_mag,-0.33125064373016355,0.3745324466682132
peg_insert,23,3,ee_position,0.8699764966964721,0.026523257874799384
peg_insert,23,3,ee_velocity,0.5683996021747589,0.2556667916658559
peg_insert,23,3,ee_acceleration,-0.27044134102761747,0.2580561681215357
peg_insert,23,3,contact_flag,1.0,0.0
peg_insert,23,3,contact_force_log1p_mag,-0.161229145526886,0.3625954468654004
peg_insert,23,4,ee_position,0.8652614831924439,0.029185292256664
peg_insert,23,4,ee_velocity,0.4989529222249985,0.3452180374811667
peg_insert,23,4,ee_acceleration,-0.2679678201675415,0.33153661833554965
peg_insert,23,4,contact_flag,1.0,0.0
peg_insert,23,4,contact_force_log1p_mag,-0.13090630769729614,0.40024737393453824
peg_insert,23,5,ee_position,0.8411065220832825,0.02096491501014523
peg_insert,23,5,ee_velocity,0.5870002210140228,0.2379964714103963
peg_insert,23,5,ee_acceleration,-0.31594020389020444,0.2686553762853548
peg_insert,23,5,contact_flag,1.0,0.0
peg_insert,23,5,contact_force_log1p_mag,-0.23823050260543824,0.4007763329101661
peg_insert,23,6,ee_position,0.8782348394393921,0.027440877561403367
peg_insert,23,6,ee_velocity,0.6316472947597503,0.17848047988678367
peg_insert,23,6,ee_acceleration,-0.22380262166261672,0.26372955950928256
peg_insert,23,6,contact_flag,1.0,0.0
peg_insert,23,6,contact_force_log1p_mag,-0.1880462050437927,0.42455583074564895
peg_insert,23,7,ee_position,0.8873337626457214,0.022178595435873614
peg_insert,23,7,ee_velocity,0.6814658999443054,0.19044308304271965
peg_insert,23,7,ee_acceleration,-0.26242023557424543,0.32351801826887333
peg_insert,23,7,contact_flag,1.0,0.0
peg_insert,23,7,contact_force_log1p_mag,-0.15625380277633666,0.2636089916400757
nut_thread,0,0,ee_position,-0.128289133310318,0.298094417318235
nut_thread,0,0,ee_velocity,-0.41870649456977843,0.09361660817821887
nut_thread,0,0,ee_acceleration,-0.4009086132049561,0.13960438366373237
nut_thread,0,0,contact_flag,1.0,0.0
nut_thread,0,0,contact_force_log1p_mag,-0.4051521301269531,0.2029622696518285
nut_thread,0,1,ee_position,-0.19644549116492271,0.37717664772588666
nut_thread,0,1,ee_velocity,-0.5640967309474945,0.08572928323221159
nut_thread,0,1,ee_acceleration,-0.2840226083993912,0.10354670612549094
nut_thread,0,1,contact_flag,1.0,0.0
nut_thread,0,1,contact_force_log1p_mag,-0.5014514684677124,0.17953756014622568
nut_thread,0,2,ee_position,-0.2992128312587738,0.45349807647830476
nut_thread,0,2,ee_velocity,-0.5565129160881043,0.11119246603299132
nut_thread,0,2,ee_acceleration,-0.2835234522819519,0.05413513009648098
nut_thread,0,2,contact_flag,1.0,0.0
nut_thread,0,2,contact_force_log1p_mag,-0.5562427759170532,0.24011587326897676
nut_thread,0,3,ee_position,-0.4092393219470978,0.5286127236844735
nut_thread,0,3,ee_velocity,-0.4845631241798401,0.1532994433177241
nut_thread,0,3,ee_acceleration,-0.2570169150829315,0.04273836041002236
nut_thread,0,3,contact_flag,1.0,0.0
nut_thread,0,3,contact_force_log1p_mag,-0.6602335929870605,0.23537727321130367
nut_thread,0,4,ee_position,-0.4708519697189331,0.570411757325152
nut_thread,0,4,ee_velocity,-0.5277102589607239,0.17920793559731812
nut_thread,0,4,ee_acceleration,-0.2581323072314262,0.11308882771470269
nut_thread,0,4,contact_flag,1.0,0.0
nut_thread,0,4,contact_force_log1p_mag,-0.7540200710296631,0.47942802233339826
nut_thread,0,5,ee_position,-0.4867832809686661,0.5881547953269199
nut_thread,0,5,ee_velocity,-0.7202572822570801,0.3675149637343281
nut_thread,0,5,ee_acceleration,-0.4012320965528488,0.18283868691896796
nut_thread,0,5,contact_flag,1.0,0.0
nut_thread,0,5,contact_force_log1p_mag,-0.5285229682922363,0.30991594906127895
nut_thread,0,6,ee_position,-0.511097303032875,0.647265701445891
nut_thread,0,6,ee_velocity,-0.8254210531711579,0.5015931581423182
nut_thread,0,6,ee_acceleration,-0.4527939289808273,0.21635394105350733
nut_thread,0,6,contact_flag,1.0,0.0
nut_thread,0,6,contact_force_log1p_mag,-0.6961907863616943,0.3946257628024045
nut_thread,0,7,ee_position,-0.5040499448776246,0.6481120687236323
nut_thread,0,7,ee_velocity,-0.7224444478750229,0.4874241071789779
nut_thread,0,7,ee_acceleration,-0.3521720379590988,0.1018801398267452
nut_thread,0,7,contact_flag,1.0,0.0
nut_thread,0,7,contact_force_log1p_mag,-0.6428585767745971,0.41271386704885493
nut_thread,1,0,ee_position,0.3561992526054382,0.1747605691576797
nut_thread,1,0,ee_velocity,-2.075134038925171,0.45097047282409897
nut_thread,1,0,ee_acceleration,-2.9027827739715577,1.1393647813808354
nut_thread,1,0,contact_flag,1.0,0.0
nut_thread,1,0,contact_force_log1p_mag,-1.455012607574463,0.34762413122848407
nut_thread,1,1,ee_position,0.4041779190301895,0.15261742625481378
nut_thread,1,1,ee_velocity,-1.9804183721542359,0.41741135051783607
nut_thread,1,1,ee_acceleration,-1.7959072947502137,0.8856047235164735
nut_thread,1,1,contact_flag,1.0,0.0
nut_thread,1,1,contact_force_log1p_mag,-1.5433252573013305,0.4647767382938935
nut_thread,1,2,ee_position,0.407799032330513,0.15210795032530616
nut_thread,1,2,ee_velocity,-2.2830223560333254,0.7124073561657966
nut_thread,1,2,ee_acceleration,-1.9995069742202758,0.5289753401375562
nut_thread,1,2,contact_flag,1.0,0.0
nut_thread,1,2,contact_force_log1p_mag,-1.6431165933609009,0.546845639707788
nut_thread,1,3,ee_position,0.3770175874233246,0.15315748871186838
nut_thread,1,3,ee_velocity,-2.402931880950928,0.2905421442171962
nut_thread,1,3,ee_acceleration,-1.8418473720550537,0.48839271480646274
nut_thread,1,3,contact_flag,1.0,0.0
nut_thread,1,3,contact_force_log1p_mag,-1.4361045360565186,0.5741538826275238
nut_thread,1,4,ee_position,0.3573455810546875,0.14654249954031712
nut_thread,1,4,ee_velocity,-1.872439980506897,0.23367992359793946
nut_thread,1,4,ee_acceleration,-1.7004116535186768,0.6633261731476514
nut_thread,1,4,contact_flag,1.0,0.0
nut_thread,1,4,contact_force_log1p_mag,-2.5829442024230955,1.0031759985519657
nut_thread,1,5,ee_position,0.368451452255249,0.13992320450787968
nut_thread,1,5,ee_velocity,-2.4324798345565797,0.45977953260823107
nut_thread,1,5,ee_acceleration,-2.2401161193847656,0.578962100638136
nut_thread,1,5,contact_flag,1.0,0.0
nut_thread,1,5,contact_force_log1p_mag,-2.248416471481323,0.8226634078733225
nut_thread,1,6,ee_position,0.360833665728569,0.15842662143818165
nut_thread,1,6,ee_velocity,-3.134538245201111,0.8213684224398181
nut_thread,1,6,ee_acceleration,-3.155051898956299,1.2304350852006738
nut_thread,1,6,contact_flag,1.0,0.0
nut_thread,1,6,contact_force_log1p_mag,-1.6199665784835815,0.7460689332669531
nut_thread,1,7,ee_position,0.3767104849219322,0.17788898807215628
nut_thread,1,7,ee_velocity,-2.99737753868103,1.105435638911338
nut_thread,1,7,ee_acceleration,-2.224558472633362,0.40520987555978305
nut_thread,1,7,contact_flag,1.0,0.0
