task,layer,target,condition_type,condition_value,fold,r2,n_test_windows
push,2,ee_velocity,contact_phase3,during,2,-1.2794748544692993,766
push,2,ee_velocity,contact_phase3,during,3,0.27432143688201904,770
push,2,ee_velocity,contact_phase3,during,4,0.19718864560127258,767
push,2,ee_velocity,contact_phase3,post,0,0.29142117500305176,1329
push,2,ee_velocity,contact_phase3,post,1,0.5984145998954773,1396
push,2,ee_velocity,contact_phase3,post,2,0.4779329299926758,1338
push,2,ee_velocity,contact_phase3,post,3,0.4391496777534485,1358
push,2,ee_velocity,contact_phase3,post,4,0.5442938804626465,1338
push,2,ee_velocity,phase,phase=0,0,0.5047119855880737,1431
push,2,ee_velocity,phase,phase=0,1,0.37648946046829224,1431
push,2,ee_velocity,phase,phase=0,2,0.3572330176830292,1431
push,2,ee_velocity,phase,phase=0,3,0.37293541431427,1431
push,2,ee_velocity,phase,phase=0,4,0.4985101819038391,1431
push,2,ee_velocity,phase,phase=7,0,-0.13299471139907837,626
push,2,ee_velocity,phase,phase=7,1,-2.3048245906829834,674
push,2,ee_velocity,phase,phase=7,2,-1.2248529195785522,655
push,2,ee_velocity,phase,phase=7,3,-1.5440590381622314,668
push,2,ee_velocity,phase,phase=7,4,-0.6962577104568481,668
push,2,ee_velocity,phase,phase=5,0,-0.08138805627822876,653
push,2,ee_velocity,phase,phase=5,1,0.24480505287647247,651
push,2,ee_velocity,phase,phase=5,2,-0.2624461352825165,650
push,2,ee_velocity,phase,phase=5,3,0.2958592176437378,604
push,2,ee_velocity,phase,phase=5,4,0.3355167806148529,652
push,2,ee_acceleration,all,all,0,-0.7928584218025208,2760
push,2,ee_acceleration,all,all,1,-0.56221604347229,2760
push,2,ee_acceleration,all,all,2,-0.6016318202018738,2760
push,2,ee_acceleration,all,all,3,-0.2797304689884186,2760
push,2,ee_acceleration,all,all,4,-0.4889765679836273,2616
push,2,ee_acceleration,contact,0,0,-0.8550751209259033,2035
push,2,ee_acceleration,contact,0,1,-0.5220829844474792,2048
push,2,ee_acceleration,contact,0,2,-0.7339679598808289,2080
push,2,ee_acceleration,contact,0,3,-0.47785159945487976,2088
push,2,ee_acceleration,contact,0,4,-0.31955188512802124,2035
push,2,ee_acceleration,contact,1,0,-2.072706937789917,674
push,2,ee_acceleration,contact,1,1,-8.271112442016602,673
push,2,ee_acceleration,contact,1,2,-2.4391427040100098,675
push,2,ee_acceleration,contact,1,3,-2.80100679397583,673
push,2,ee_acceleration,contact,1,4,-2.7921156883239746,675
push,2,ee_acceleration,contact_phase3,pre,0,-2.0632503032684326,626
push,2,ee_acceleration,contact_phase3,pre,1,-1.870841383934021,589
push,2,ee_acceleration,contact_phase3,pre,2,-2.2294509410858154,626
push,2,ee_acceleration,contact_phase3,pre,3,-1.0117919445037842,589
push,2,ee_acceleration,contact_phase3,pre,4,-1.9035111665725708,625
push,2,ee_acceleration,contact_phase3,during,0,-3.8568997383117676,768
push,2,ee_acceleration,contact_phase3,during,1,-3.0153281688690186,771
push,2,ee_acceleration,contact_phase3,during,2,-9.507940292358398,766
push,2,ee_acceleration,contact_phase3,during,3,-2.0006942749023438,770
push,2,ee_acceleration,contact_phase3,during,4,-2.5179898738861084,767
push,2,ee_acceleration,contact_phase3,post,0,-2.3000247478485107,1329
push,2,ee_acceleration,contact_phase3,post,1,-1.1242533922195435,1396
push,2,ee_acceleration,contact_phase3,post,2,-1.9414559602737427,1338
push,2,ee_acceleration,contact_phase3,post,3,-1.483676552772522,1358
push,2,ee_acceleration,contact_phase3,post,4,-0.8727343678474426,1338
push,2,ee_acceleration,phase,phase=0,0,-0.927100658416748,1431
push,2,ee_acceleration,phase,phase=0,1,-0.8288602232933044,1431
push,2,ee_acceleration,phase,phase=0,2,-1.016972303390503,1431
push,2,ee_acceleration,phase,phase=0,3,-3.103513717651367,1431
push,2,ee_acceleration,phase,phase=0,4,-1.1512914896011353,1431
push,2,ee_acceleration,phase,phase=7,0,-1.6861680746078491,626
push,2,ee_acceleration,phase,phase=7,1,-3.2329628467559814,674
push,2,ee_acceleration,phase,phase=7,2,-3.2805709838867188,655
push,2,ee_acceleration,phase,phase=7,3,-9.663818359375,668
push,2,ee_acceleration,phase,phase=7,4,-1.0764747858047485,668
push,2,ee_acceleration,phase,phase=5,0,-1.6886096000671387,653
push,2,ee_acceleration,phase,phase=5,1,-0.8391544222831726,651
push,2,ee_acceleration,phase,phase=5,2,-1.2458871603012085,650
push,2,ee_acceleration,phase,phase=5,3,-0.7333270311355591,604
push,2,ee_acceleration,phase,phase=5,4,-0.40325304865837097,652
push,2,contact_force_log1p_mag,all,all,0,0.49848175048828125,2760
push,2,contact_force_log1p_mag,all,all,1,0.1799984574317932,2760
push,2,contact_force_log1p_mag,all,all,2,0.4628298878669739,2760
push,2,contact_force_log1p_mag,all,all,3,0.09280288219451904,2760
push,2,contact_force_log1p_mag,all,all,4,0.5510741472244263,2616
push,2,contact_force_log1p_mag,contact,0,0,-2.9363036155700684,2035
push,2,contact_force_log1p_mag,contact,0,1,-0.4886091947555542,2048
push,2,contact_force_log1p_mag,contact,0,2,-0.8242902755737305,2080
push,2,contact_force_log1p_mag,contact,0,3,-3.8830370903015137,2088
push,2,contact_force_log1p_mag,contact,0,4,-0.9169254302978516,2035
push,2,contact_force_log1p_mag,contact,1,0,-0.03737831115722656,674
push,2,contact_force_log1p_mag,contact,1,1,-0.2770739793777466,673
push,2,contact_force_log1p_mag,contact,1,2,-1.087846279144287,675
push,2,contact_force_log1p_mag,contact,1,3,-1.6326699256896973,673
push,2,contact_force_log1p_mag,contact,1,4,-0.09698069095611572,675
push,2,contact_force_log1p_mag,contact_phase3,pre,0,-0.003910064697265625,626
push,2,contact_force_log1p_mag,contact_phase3,pre,1,0.0,589
push,2,contact_force_log1p_mag,contact_phase3,pre,2,0.0,626
push,2,contact_force_log1p_mag,contact_phase3,pre,3,0.0,589
push,2,contact_force_log1p_mag,contact_phase3,pre,4,0.0,625
push,2,contact_force_log1p_mag,contact_phase3,during,0,-0.8132854700088501,768
push,2,contact_force_log1p_mag,contact_phase3,during,1,-1.2421081066131592,771
push,2,contact_force_log1p_mag,contact_phase3,during,2,-1.4326729774475098,766
push,2,contact_force_log1p_mag,contact_phase3,during,3,-0.4222625494003296,770
push,2,contact_force_log1p_mag,contact_phase3,during,4,-0.5398437976837158,767
push,2,contact_force_log1p_mag,contact_phase3,post,0,-8.096039772033691,1329
push,2,contact_force_log1p_mag,contact_phase3,post,1,-0.3663914203643799,1396
push,2,contact_force_log1p_mag,contact_phase3,post,2,0.0,1338
push,2,contact_force_log1p_mag,contact_phase3,post,3,-5.869539737701416,1358
push,2,contact_force_log1p_mag,contact_phase3,post,4,-1.9262518882751465,1338
push,2,contact_force_log1p_mag,phase,phase=0,0,0.335784375667572,1431
push,2,contact_force_log1p_mag,phase,phase=0,1,0.04467880725860596,1431
push,2,contact_force_log1p_mag,phase,phase=0,2,-0.21250450611114502,1431
push,2,contact_force_log1p_mag,phase,phase=0,3,0.25634264945983887,1431
push,2,contact_force_log1p_mag,phase,phase=0,4,-0.11732697486877441,1431
push,2,contact_force_log1p_mag,phase,phase=7,0,1.0,626
push,2,contact_force_log1p_mag,phase,phase=7,1,1.0,674
push,2,contact_force_log1p_mag,phase,phase=7,2,1.0,655
push,2,contact_force_log1p_mag,phase,phase=7,3,1.0,668
push,2,contact_force_log1p_mag,phase,phase=7,4,1.0,668
push,2,contact_force_log1p_mag,phase,phase=5,0,-3.6862125396728516,653
push,2,contact_force_log1p_mag,phase,phase=5,1,-3.634507656097412,651
push,2,contact_force_log1p_mag,phase,phase=5,2,-1.8675763607025146,650
push,2,contact_force_log1p_mag,phase,phase=5,3,-4.248104095458984,604
push,2,contact_force_log1p_mag,phase,phase=5,4,-3.018972873687744,652
push,3,ee_position,all,all,0,0.8913289308547974,2760
push,3,ee_position,all,all,1,0.9594125151634216,2760
push,3,ee_position,all,all,2,0.9588221311569214,2760
push,3,ee_position,all,all,3,0.9509124159812927,2760
push,3,ee_position,all,all,4,0.908909797668457,2616
push,3,ee_position,contact,0,0,0.9443570971488953,2035
push,3,ee_position,contact,0,1,0.9377424120903015,2048
push,3,ee_position,contact,0,2,0.9213929176330566,2080
push,3,ee_position,contact,0,3,0.9652539491653442,2088
push,3,ee_position,contact,0,4,0.9540804624557495,2035
push,3,ee_position,contact,1,0,0.8286051750183105,674
push,3,ee_position,contact,1,1,0.9294602274894714,673
push,3,ee_position,contact,1,2,0.9370649456977844,675
push,3,ee_position,contact,1,3,0.8057989478111267,673
push,3,ee_position,contact,1,4,0.9196717739105225,675
push,3,ee_position,contact_phase3,pre,0,0.8953387141227722,626
push,3,ee_position,contact_phase3,pre,1,0.9222118854522705,589
push,3,ee_position,contact_phase3,pre,2,0.925058126449585,626
push,3,ee_position,contact_phase3,pre,3,0.9287116527557373,589
push,3,ee_position,contact_phase3,pre,4,0.9376892447471619,625
push,3,ee_position,contact_phase3,during,0,0.9236198663711548,768
push,3,ee_position,contact_phase3,during,1,0.9437622427940369,771
push,3,ee_position,contact_phase3,during,2,0.7867981195449829,766
push,3,ee_position,contact_phase3,during,3,0.856031060218811,770
push,3,ee_position,contact_phase3,during,4,0.9446189403533936,767
push,3,ee_position,contact_phase3,post,0,0.9472090601921082,1329
push,3,ee_position,contact_phase3,post,1,0.8966818451881409,1396
push,3,ee_position,contact_phase3,post,2,0.9307891130447388,1338
push,3,ee_position,contact_phase3,post,3,0.9246087670326233,1358
push,3,ee_position,contact_phase3,post,4,0.8654506206512451,1338
push,3,ee_position,phase,phase=0,0,0.9297782182693481,1431
push,3,ee_position,phase,phase=0,1,0.9340718388557434,1431
push,3,ee_position,phase,phase=0,2,0.9504309296607971,1431
push,3,ee_position,phase,phase=0,3,0.7967967987060547,1431
push,3,ee_position,phase,phase=0,4,0.9188559651374817,1431
push,3,ee_position,phase,phase=7,0,0.26837024092674255,626
push,3,ee_position,phase,phase=7,1,0.3478008210659027,674
push,3,ee_position,phase,phase=7,2,0.02813461236655712,655
push,3,ee_position,phase,phase=7,3,-0.003679143963381648,668
push,3,ee_position,phase,phase=7,4,0.13237880170345306,668
push,3,ee_position,phase,phase=5,0,0.8247382044792175,653
push,3,ee_position,phase,phase=5,1,0.9365808367729187,651
push,3,ee_position,phase,phase=5,2,0.9483866095542908,650
push,3,ee_position,phase,phase=5,3,0.9469140768051147,604
push,3,ee_position,phase,phase=5,4,0.9646520614624023,652
push,3,ee_velocity,all,all,0,0.3843003511428833,2760
push,3,ee_velocity,all,all,1,0.6905675530433655,2760
push,3,ee_velocity,all,all,2,0.6285169720649719,2760
push,3,ee_velocity,all,all,3,0.7875901460647583,2760
push,3,ee_velocity,all,all,4,0.5867385268211365,2616
push,3,ee_velocity,contact,0,0,0.7166895270347595,2035
push,3,ee_velocity,contact,0,1,0.7530712485313416,2048
push,3,ee_velocity,contact,0,2,0.7086935043334961,2080
push,3,ee_velocity,contact,0,3,0.7483023405075073,2088
push,3,ee_velocity,contact,0,4,0.7106945514678955,2035
push,3,ee_velocity,contact,1,0,0.011738916859030724,674
push,3,ee_velocity,contact,1,1,0.20734013617038727,673
push,3,ee_velocity,contact,1,2,0.08412318676710129,675
push,3,ee_velocity,contact,1,3,0.1797376573085785,673
push,3,ee_velocity,contact,1,4,0.3126864433288574,675
push,3,ee_velocity,contact_phase3,pre,0,-0.02663523517549038,626
push,3,ee_velocity,contact_phase3,pre,1,0.7677925229072571,589
push,3,ee_velocity,contact_phase3,pre,2,0.6315322518348694,626
push,3,ee_velocity,contact_phase3,pre,3,0.5919281244277954,589
push,3,ee_velocity,contact_phase3,pre,4,0.5566681623458862,625
push,3,ee_velocity,contact_phase3,during,0,0.10461012274026871,768
push,3,ee_velocity,contact_phase3,during,1,0.08534391969442368,771
push,3,ee_velocity,contact_phase3,during,2,-0.7254297733306885,766
push,3,ee_velocity,contact_phase3,during,3,0.08709608018398285,770
push,3,ee_velocity,contact_phase3,during,4,0.265622079372406,767
push,3,ee_velocity,contact_phase3,post,0,0.4608081579208374,1329
push,3,ee_velocity,contact_phase3,post,1,0.6551571488380432,1396
push,3,ee_velocity,contact_phase3,post,2,0.5783365964889526,1338
push,3,ee_velocity,contact_phase3,post,3,0.5506405830383301,1358
push,3,ee_velocity,contact_phase3,post,4,0.6406105160713196,1338
push,3,ee_velocity,phase,phase=0,0,0.5810786485671997,1431
push,3,ee_velocity,phase,phase=0,1,0.43327051401138306,1431
push,3,ee_velocity,phase,phase=0,2,0.5575047731399536,1431
push,3,ee_velocity,phase,phase=0,3,0.641250491142273,1431
push,3,ee_velocity,phase,phase=0,4,0.5126010179519653,1431
push,3,ee_velocity,phase,phase=7,0,-0.3734169602394104,626
push,3,ee_velocity,phase,phase=7,1,-1.5054031610488892,674
push,3,ee_velocity,phase,phase=7,2,-0.16260391473770142,655
push,3,ee_velocity,phase,phase=7,3,-1.6108505725860596,668
push,3,ee_velocity,phase,phase=7,4,-0.3483487069606781,668
push,3,ee_velocity,phase,phase=5,0,-0.1783832460641861,653
push,3,ee_velocity,phase,phase=5,1,0.3325994312763214,651
push,3,ee_velocity,phase,phase=5,2,-0.03458363190293312,650
push,3,ee_velocity,phase,phase=5,3,0.22698426246643066,604
push,3,ee_velocity,phase,phase=5,4,0.32510313391685486,652
push,3,ee_acceleration,all,all,0,-0.8976001739501953,2760
push,3,ee_acceleration,all,all,1,-0.6751580834388733,2760
push,3,ee_acceleration,all,all,2,-0.6135355234146118,2760
push,3,ee_acceleration,all,all,3,-0.3083329498767853,2760
push,3,ee_acceleration,all,all,4,-0.5274478197097778,2616
push,3,ee_acceleration,contact,0,0,-0.8356364369392395,2035
push,3,ee_acceleration,contact,0,1,-0.647468090057373,2048
push,3,ee_acceleration,contact,0,2,-0.9679741859436035,2080
push,3,ee_acceleration,contact,0,3,-0.7010746002197266,2088
push,3,ee_acceleration,contact,0,4,-0.47459861636161804,2035
push,3,ee_acceleration,contact,1,0,-2.4333901405334473,674
push,3,ee_acceleration,contact,1,1,-8.048049926757812,673
push,3,ee_acceleration,contact,1,2,-3.1956822872161865,675
push,3,ee_acceleration,contact,1,3,-4.117290019989014,673
push,3,ee_acceleration,contact,1,4,-2.6129772663116455,675
push,3,ee_acceleration,contact_phase3,pre,0,-1.955434799194336,626
push,3,ee_acceleration,contact_phase3,pre,1,-1.6908245086669922,589
push,3,ee_acceleration,contact_phase3,pre,2,-3.5245683193206787,626
push,3,ee_acceleration,contact_phase3,pre,3,-1.3223669528961182,589
push,3,ee_acceleration,contact_phase3,pre,4,-3.166301965713501,625
push,3,ee_acceleration,contact_phase3,during,0,-2.910984992980957,768
push,3,ee_acceleration,contact_phase3,during,1,-3.180095672607422,771
push,3,ee_acceleration,contact_phase3,during,2,-10.035527229309082,766
push,3,ee_acceleration,contact_phase3,during,3,-2.563019037246704,770
push,3,ee_acceleration,contact_phase3,during,4,-3.24444580078125,767
push,3,ee_acceleration,contact_phase3,post,0,-1.413144826889038,1329
push,3,ee_acceleration,contact_phase3,post,1,-1.4528785943984985,1396
push,3,ee_acceleration,contact_phase3,post,2,-1.9980504512786865,1338
push,3,ee_acceleration,contact_phase3,post,3,-1.8706427812576294,1358
push,3,ee_acceleration,contact_phase3,post,4,-0.9056485891342163,1338
push,3,ee_acceleration,phase,phase=0,0,-0.5592034459114075,1431
push,3,ee_acceleration,phase,phase=0,1,-1.171345591545105,1431
push,3,ee_acceleration,phase,phase=0,2,-1.1777883768081665,1431
push,3,ee_acceleration,phase,phase=0,3,-2.0878376960754395,1431
push,3,ee_acceleration,phase,phase=0,4,-1.8149561882019043,1431
push,3,ee_acceleration,phase,phase=7,0,-2.417196273803711,626
push,3,ee_acceleration,phase,phase=7,1,-0.9274696111679077,674
push,3,ee_acceleration,phase,phase=7,2,-0.9623513221740723,655
push,3,ee_acceleration,phase,phase=7,3,-4.901071071624756,668
push,3,ee_acceleration,phase,phase=7,4,-1.3785209655761719,668
push,3,ee_acceleration,phase,phase=5,0,-2.2011830806732178,653
push,3,ee_acceleration,phase,phase=5,1,-1.4019465446472168,651
push,3,ee_acceleration,phase,phase=5,2,-1.091737151145935,650
push,3,ee_acceleration,phase,phase=5,3,-1.0466119050979614,604
push,3,ee_acceleration,phase,phase=5,4,-0.9039059281349182,652
push,3,contact_force_log1p_mag,all,all,0,0.41446107625961304,2760
push,3,contact_force_log1p_mag,all,all,1,0.3768397569656372,2760
push,3,contact_force_log1p_mag,all,all,2,0.5318810343742371,2760
push,3,contact_force_log1p_mag,all,all,3,0.24264371395111084,2760
push,3,contact_force_log1p_mag,all,all,4,0.5859209299087524,2616
push,3,contact_force_log1p_mag,contact,0,0,-2.4376111030578613,2035
push,3,contact_force_log1p_mag,contact,0,1,-0.3282012939453125,2048
push,3,contact_force_log1p_mag,contact,0,2,-0.9721479415893555,2080
push,3,contact_force_log1p_mag,contact,0,3,-3.289369583129883,2088
push,3,contact_force_log1p_mag,contact,0,4,-0.8340983390808105,2035
push,3,contact_force_log1p_mag,contact,1,0,-0.23378658294677734,674
push,3,contact_force_log1p_mag,contact,1,1,-0.07728099822998047,673
push,3,contact_force_log1p_mag,contact,1,2,-0.6267576217651367,675
push,3,contact_force_log1p_mag,contact,1,3,-0.865996241569519,673
push,3,contact_force_log1p_mag,contact,1,4,-1.198218822479248,675
push,3,contact_force_log1p_mag,contact_phase3,pre,0,-0.003910064697265625,626
push,3,contact_force_log1p_mag,contact_phase3,pre,1,0.0,589
push,3,contact_force_log1p_mag,contact_phase3,pre,2,0.0,626
push,3,contact_force_log1p_mag,contact_phase3,pre,3,0.0,589
push,3,contact_force_log1p_mag,contact_phase3,pre,4,0.0,625
push,3,contact_force_log1p_mag,contact_phase3,during,0,-0.8160949945449829,768
push,3,contact_force_log1p_mag,contact_phase3,during,1,-1.8863637447357178,771
push,3,contact_force_log1p_mag,contact_phase3,during,2,-2.629521608352661,766
push,3,contact_force_log1p_mag,contact_phase3,during,3,-0.7705168724060059,770
push,3,contact_force_log1p_mag,contact_phase3,during,4,-2.1428449153900146,767
push,3,contact_force_log1p_mag,contact_phase3,post,0,-3.786813259124756,1329
push,3,contact_force_log1p_mag,contact_phase3,post,1,-0.09046018123626709,1396
push,3,contact_force_log1p_mag,contact_phase3,post,2,0.0,1338
push,3,contact_force_log1p_mag,contact_phase3,post,3,-3.2091917991638184,1358
push,3,contact_force_log1p_mag,contact_phase3,post,4,-1.5258982181549072,1338
push,3,contact_force_log1p_mag,phase,phase=0,0,0.3515776991844177,1431
push,3,contact_force_log1p_mag,phase,phase=0,1,0.3099997043609619,1431
push,3,contact_force_log1p_mag,phase,phase=0,2,0.08085310459136963,1431
push,3,contact_force_log1p_mag,phase,phase=0,3,0.37748175859451294,1431
push,3,contact_force_log1p_mag,phase,phase=0,4,0.2670048475265503,1431
push,3,contact_force_log1p_mag,phase,phase=7,0,1.0,626
push,3,contact_force_log1p_mag,phase,phase=7,1,1.0,674
push,3,contact_force_log1p_mag,phase,phase=7,2,1.0,655
push,3,contact_force_log1p_mag,phase,phase=7,3,1.0,668
push,3,contact_force_log1p_mag,phase,phase=7,4,1.0,668
push,3,contact_force_log1p_mag,phase,phase=5,0,-5.488858699798584,653
push,3,contact_force_log1p_mag,phase,phase=5,1,-2.4864261150360107,651
push,3,contact_force_log1p_mag,phase,phase=5,2,-2.1695008277893066,650
