bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
high,19,contact_flag,0.8619545459747314,0.0074425898913563675,909,162568,0.7843,1.1551
high,19,contact_force_log1p_mag,0.8630209326744079,0.008506192040795732,909,162568,0.7843,1.1551
high,20,ee_velocity,0.958051323890686,0.0017230714271009922,909,162568,0.7843,1.1551
high,20,ee_acceleration,0.46699374318122866,0.0030516361438047896,909,162568,0.7843,1.1551
high,20,contact_flag,0.8600467324256897,0.007900601132361133,909,162568,0.7843,1.1551
high,20,contact_force_log1p_mag,0.8609817147254943,0.008791280833534702,909,162568,0.7843,1.1551
high,21,ee_velocity,0.9586630225181579,0.0013249356203848554,909,162568,0.7843,1.1551
high,21,ee_acceleration,0.4616004467010498,0.003159136164784698,909,162568,0.7843,1.1551
high,21,contact_flag,0.8636294007301331,0.007383220431644935,909,162568,0.7843,1.1551
high,21,contact_force_log1p_mag,0.8665912508964538,0.008379643214677874,909,162568,0.7843,1.1551
high,22,ee_velocity,0.9619586110115051,0.0008066796161922713,909,162568,0.7843,1.1551
high,22,ee_acceleration,0.4609733700752258,0.005174813258718627,909,162568,0.7843,1.1551
high,22,contact_flag,0.8616420865058899,0.007312369018184134,909,162568,0.7843,1.1551
high,22,contact_force_log1p_mag,0.865823769569397,0.00859671271886332,909,162568,0.7843,1.1551
high,23,ee_velocity,0.9616609692573548,0.0011139186838385845,909,162568,0.7843,1.1551
high,23,ee_acceleration,0.4575373351573944,0.004934763879336817,909,162568,0.7843,1.1551
high,23,contact_flag,0.8607300400733948,0.00720719397396753,909,162568,0.7843,1.1551
high,23,contact_force_log1p_mag,0.8645441770553589,0.007733089356148102,909,162568,0.7843,1.1551
