claim,task,target,layer,src_task,tgt_task,param,n_episodes_or_folds,mean,ci_lo,ci_hi,p_value,method
F5_delta_r2,strike,contact_force_log1p_mag,6,,,,5,0.038261568546295165,0.02988908290863037,0.045030447542667384,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,7,,,,5,0.039787006378173825,0.03330464363098144,0.0468024492263794,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,8,,,,5,0.033213818073272706,0.029871535301208497,0.035470668077468875,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,9,,,,5,0.032566845417022705,0.021157228946685792,0.0395444393157959,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,10,,,,5,0.02526470422744751,0.01639258414506912,0.03260228276252747,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,11,,,,5,0.026891934871673583,0.015596918165683746,0.03913983106613159,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,12,,,,5,0.018259203433990477,0.014814105629920958,0.021508296728134153,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,13,,,,5,0.019205892086029054,0.014834165573120117,0.023157572746276854,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,14,,,,5,0.017058038711547853,0.012901151180267334,0.02139124870300293,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,15,,,,5,0.020181655883789062,0.016107666492462158,0.02405526638031006,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,16,,,,5,0.02781965732574463,0.021553635597229004,0.03408567905426026,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,17,,,,5,0.02861698865890503,0.02382615804672241,0.033407819271087644,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,18,,,,5,0.03680400848388672,0.030613577365875243,0.04214966297149658,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,19,,,,5,0.03141186237335205,0.023046338558197023,0.03819620609283447,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,20,,,,5,0.028820061683654787,0.022972822189331055,0.03685295581817627,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,21,,,,5,0.02903459072113037,0.0224887877702713,0.03562464714050293,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,22,,,,5,0.030513346195220947,0.028839017450809478,0.032111462056636814,0.000999000999000999,bootstrap_diff_paired_over_folds
F5_delta_r2,strike,contact_force_log1p_mag,23,,,,5,0.029176628589630126,0.025431728363037108,0.0332281231880188,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,0,,,drawer_joint_damping,5,0.01397973299026486,-0.0031760096549987905,0.03338798284530634,0.055944055944055944,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,1,,,drawer_joint_damping,5,0.007653462886810303,-0.0069730281829833984,0.02628669738769531,0.1928071928071928,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,2,,,drawer_joint_damping,5,0.020608234405517577,0.005401968955993652,0.03786478042602539,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,3,,,drawer_joint_damping,5,0.15432933568954468,0.00530170202255249,0.4354816868901252,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,4,,,drawer_joint_damping,5,0.014188110828399658,0.00196530818939209,0.02890677243471144,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,5,,,drawer_joint_damping,5,0.009129369258880615,-0.0007739663124084473,0.023738348484039308,0.04595404595404595,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,6,,,drawer_joint_damping,5,0.013647782802581786,5.086660385131836e-05,0.029136955738067627,0.01898101898101898,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,7,,,drawer_joint_damping,5,0.006449735164642334,-0.007106304168701172,0.0248695969581604,0.2827172827172827,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,8,,,drawer_joint_damping,5,0.0025961637496948243,-0.011974287033081055,0.019587814807891846,0.43356643356643354,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,9,,,drawer_joint_damping,5,0.006621396541595459,-0.006039738655090332,0.024007369577884668,0.27172827172827174,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,10,,,drawer_joint_damping,5,0.007307958602905273,-0.0065325736999511715,0.023561620712280275,0.18581418581418582,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,11,,,drawer_joint_damping,5,0.0012637734413146972,-0.013428465127944943,0.017518901824951173,0.45754245754245754,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,12,,,drawer_joint_damping,5,0.002983236312866211,-0.010425574779510498,0.01790771484375,0.36563436563436563,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,13,,,drawer_joint_damping,5,0.004493653774261475,-0.008163022994995116,0.02022988796234131,0.31368631368631367,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,14,,,drawer_joint_damping,5,0.007069003582000732,-0.003467934131622313,0.02217482328414917,0.18681318681318682,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,15,,,drawer_joint_damping,5,0.00463719367980957,-0.008963119983673096,0.023418962955474854,0.3246753246753247,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,16,,,drawer_joint_damping,5,0.001051926612854004,-0.011864972114562989,0.017255949974060058,0.47352647352647353,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,17,,,drawer_joint_damping,5,0.006902122497558593,-0.002005615830421447,0.021075189113616943,0.14285714285714285,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,18,,,drawer_joint_damping,5,0.00538407564163208,-0.00570296049118042,0.02086644172668457,0.2817182817182817,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,19,,,drawer_joint_damping,5,0.002161824703216553,-0.009273094236850738,0.01639540195465088,0.39760239760239763,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,20,,,drawer_joint_damping,5,0.00022258758544921876,-0.010789966583251953,0.014605414867401124,0.5144855144855145,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,21,,,drawer_joint_damping,5,0.003504741191864014,-0.009016978442668914,0.018450927734375,0.35764235764235763,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,22,,,drawer_joint_damping,5,0.00293731689453125,-0.008672059178352355,0.015978586673736573,0.32967032967032966,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_flag,23,,,drawer_joint_damping,5,0.0032550930976867677,-0.006355273723602295,0.015757763385772706,0.3166833166833167,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,0,,,drawer_joint_damping,5,0.015603053569793713,0.0009532213211059682,0.032012879848480245,0.014985014985014986,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,1,,,drawer_joint_damping,5,0.011052799224853494,-0.004971122741699275,0.027936720848083508,0.0969030969030969,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,2,,,drawer_joint_damping,5,0.02047067880630493,0.01134268045425415,0.02832770347595215,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,3,,,drawer_joint_damping,5,0.40620429515838624,0.00926673412322998,1.1938575029373169,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,4,,,drawer_joint_damping,5,0.015727126598358156,0.0078405499458313,0.02595956325531006,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,5,,,drawer_joint_damping,5,0.00959540605545044,-0.002120780944824219,0.020719897747039796,0.056943056943056944,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,6,,,drawer_joint_damping,5,0.013991057872772217,0.00312420129776001,0.026241886615753173,0.004995004995004995,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,7,,,drawer_joint_damping,5,0.007189834117889404,-0.00738532543182373,0.02360713481903076,0.2077922077922078,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,8,,,drawer_joint_damping,5,0.0014359474182128907,-0.013643264770507812,0.017026710510253906,0.44955044955044954,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,9,,,drawer_joint_damping,5,0.0038649320602416994,-0.010559403896331787,0.018625164031982423,0.3356643356643357,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,10,,,drawer_joint_damping,5,0.0056205153465271,-0.007923328876495361,0.01916435956954956,0.22877122877122877,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,11,,,drawer_joint_damping,5,0.0005517840385437012,-0.017429924011230467,0.015259253978729247,0.4835164835164835,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,12,,,drawer_joint_damping,5,0.0037566065788269044,-0.011370408535003661,0.018461406230926514,0.33666333666333664,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,13,,,drawer_joint_damping,5,0.004195737838745117,-0.007703018188476562,0.018814563751220703,0.2757242757242757,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,14,,,drawer_joint_damping,5,0.010555469989776611,0.002343738079071045,0.02063149780035017,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,15,,,drawer_joint_damping,5,0.007609927654266357,-0.0051766636967659,0.021980655193328858,0.14985014985014986,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,16,,,drawer_joint_damping,5,0.0036318302154541016,-0.007404596805572509,0.01437208652496338,0.2837162837162837,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,17,,,drawer_joint_damping,5,0.009218728542327881,0.0007657289505004882,0.019790148735046368,0.005994005994005994,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,18,,,drawer_joint_damping,5,0.006279098987579346,-0.0037519097328186034,0.01917221546173096,0.1878121878121878,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,19,,,drawer_joint_damping,5,0.0022783875465393066,-0.00657455801963806,0.011012089252471925,0.3256743256743257,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,20,,,drawer_joint_damping,5,0.0013405799865722657,-0.008571828603744508,0.011250877380371093,0.4145854145854146,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,21,,,drawer_joint_damping,5,0.005350220203399658,-0.007057517170906066,0.017531156539916992,0.22677322677322678,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,22,,,drawer_joint_damping,5,0.003318452835083008,-0.008226990699768066,0.014164257049560546,0.27672327672327673,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,contact_force_log1p_mag,23,,,drawer_joint_damping,5,0.004392218589782715,-0.0034653425216674806,0.013259029388427735,0.15384615384615385,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,0,,,drawer_joint_damping,5,0.0021830990910529993,-0.010767516493797296,0.013613511621952037,0.36363636363636365,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,1,,,drawer_joint_damping,5,0.016619096696376782,0.0034397915005683678,0.027936120331287378,0.012987012987012988,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,2,,,drawer_joint_damping,5,0.018493527173996,-0.01604417264461514,0.053419560194015545,0.14585414585414586,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,3,,,drawer_joint_damping,5,2.456604614853859,0.009121027588844277,7.3294904083013535,0.002997002997002997,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,4,,,drawer_joint_damping,5,0.010335719585418717,-0.003211614489555348,0.025115963816642772,0.07692307692307693,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,5,,,drawer_joint_damping,5,0.016011643409729027,0.0031021118164062944,0.029135680198669456,0.008991008991008992,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,6,,,drawer_joint_damping,5,0.011457341909408591,-0.0017430067062377708,0.026080060005188012,0.04895104895104895,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,7,,,drawer_joint_damping,5,0.005436307191848777,-0.0093031585216522,0.022771841287612938,0.2627372627372627,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,8,,,drawer_joint_damping,5,0.00870066285133364,-0.0028481185436248667,0.023838393539190292,0.11488511488511488,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,9,,,drawer_joint_damping,5,0.01081870794296259,-0.0013332247734070379,0.024874140173196724,0.03696303696303696,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,10,,,drawer_joint_damping,5,0.0087399423122406,-0.007101255655288685,0.027077871561050404,0.16383616383616384,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,11,,,drawer_joint_damping,5,0.002654302120208729,-0.015569776296615568,0.021399027109146075,0.4045954045954046,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,12,,,drawer_joint_damping,5,0.004799968004226685,-0.00924351215362551,0.02182741165161134,0.2827172827172827,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,13,,,drawer_joint_damping,5,0.005965709686279308,-0.014441245794296221,0.027483999729156505,0.3066933066933067,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,14,,,drawer_joint_damping,5,0.003486281633377053,-0.01888149380683901,0.025408434867858886,0.3926073926073926,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,15,,,drawer_joint_damping,5,0.004051125049591065,-0.014905375242233277,0.02422162890434265,0.3676323676323676,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,16,,,drawer_joint_damping,5,0.0026978492736816186,-0.015405118465423617,0.020728176832199074,0.3986013986013986,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,17,,,drawer_joint_damping,5,0.004309529066085805,-0.010484081506729137,0.019077688455581655,0.32967032967032966,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,18,,,drawer_joint_damping,5,0.0030492842197418326,-0.012580341100692737,0.020378625392913817,0.3856143856143856,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,19,,,drawer_joint_damping,5,0.004799503087997425,-0.011850702762603759,0.0223227322101593,0.3276723276723277,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,20,,,drawer_joint_damping,5,0.005498671531677213,-0.006357568502426181,0.020766967535018888,0.2777222777222777,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,21,,,drawer_joint_damping,5,0.0004440784454345481,-0.01767419576644903,0.017923974990844704,0.4405594405594406,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,22,,,drawer_joint_damping,5,0.002528053522109985,-0.010340517759323131,0.01850404739379883,0.4025974025974026,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_acceleration,23,,,drawer_joint_damping,5,0.004000067710876476,-0.00840223431587217,0.01776459217071532,0.2987012987012987,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_velocity,0,,,drawer_joint_damping,5,0.007825207710266114,-0.008139047175645793,0.023728311061859096,0.17782217782217782,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_velocity,1,,,drawer_joint_damping,5,0.020942062139511074,0.008733117580413808,0.033081513643264726,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_velocity,2,,,drawer_joint_damping,5,0.00908459424972532,-0.016498327255249044,0.034454679489135706,0.2647352647352647,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_velocity,3,,,drawer_joint_damping,5,3.1808808505535127,-0.005435124635696398,9.521555840969086,0.061938061938061936,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_velocity,4,,,drawer_joint_damping,5,0.010391652584075917,-0.008352166414260898,0.028358638286590587,0.17682317682317683,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_velocity,5,,,drawer_joint_damping,5,0.010189533233642578,-0.00638355016708374,0.026762616634368897,0.12787212787212787,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_velocity,6,,,drawer_joint_damping,5,0.005838584899902344,-0.01365628868341446,0.02271767854690552,0.2947052947052947,bootstrap_diff_paired_over_folds
F4A_high_minus_low,drawer,ee_velocity,7,,,drawer_joint_damping,5,0.007825958728790283,-0.00828383058309555,0.021018600463867186,0.15684315684315683,bootstrap_diff_paired_over_folds
