representation,model,layer,probe_seed,split,episode_id,n_windows,r2
videomae_best,videomae_large,23,42,ood,892,68,0.8259671965256998
videomae_best,videomae_large,23,42,ood,899,68,0.9585000555710936
videomae_best,videomae_large,23,42,ood,901,68,0.9661542083447863
videomae_best,videomae_large,23,42,ood,906,68,0.8944288528949528
videomae_best,videomae_large,23,42,ood,912,68,0.7849574488024288
videomae_best,videomae_large,23,42,ood,913,68,0.9281913446651564
videomae_best,videomae_large,23,42,ood,915,68,0.811502164195069
videomae_best,videomae_large,23,42,ood,916,68,0.9380296155567844
videomae_best,videomae_large,23,42,ood,918,68,0.9110703501659866
videomae_best,videomae_large,23,42,ood,923,68,0.9256889203233623
videomae_best,videomae_large,23,42,ood,930,68,0.9022514607529823
videomae_best,videomae_large,23,42,ood,931,68,0.6272807831369123
videomae_best,videomae_large,23,42,ood,942,68,0.9177077875919766
videomae_best,videomae_large,23,42,ood,943,68,0.9640862659562155
videomae_best,videomae_large,23,42,ood,948,68,0.9174406294617224
videomae_best,videomae_large,23,42,ood,951,68,0.9322994064444012
videomae_best,videomae_large,23,42,ood,952,68,0.937038080918523
videomae_best,videomae_large,23,42,ood,954,68,0.8963684368183481
videomae_best,videomae_large,23,42,ood,961,68,0.969185042301517
videomae_best,videomae_large,23,42,ood,968,68,0.9591538232592869
videomae_best,videomae_large,23,42,ood,973,68,0.8585091655486612
videomae_best,videomae_large,23,42,ood,974,68,0.9132527020495096
videomae_best,videomae_large,23,42,ood,975,68,0.9576110967443542
videomae_best,videomae_large,23,42,ood,979,68,0.9679055538277718
videomae_best,videomae_large,23,42,ood,980,68,0.9704720567796452
videomae_best,videomae_large,23,42,ood,982,68,0.9506747396886889
videomae_best,videomae_large,23,42,ood,990,68,0.9015156242288287
videomae_best,videomae_large,23,42,ood,991,68,0.9568949224190781
videomae_best,videomae_large,23,42,ood,992,68,0.9195022399868062
videomae_best,videomae_large,23,42,ood,995,68,0.9498635392909165
videomae_best,videomae_large,23,123,iid,11,68,0.9451594798865663
videomae_best,videomae_large,23,123,iid,35,68,0.884784634761303
videomae_best,videomae_large,23,123,iid,40,68,0.745586963893645
videomae_best,videomae_large,23,123,iid,44,68,0.9380556086192932
videomae_best,videomae_large,23,123,iid,48,68,0.8148617285456398
videomae_best,videomae_large,23,123,iid,62,68,0.9165707487544538
videomae_best,videomae_large,23,123,iid,64,68,0.8016969763374349
videomae_best,videomae_large,23,123,iid,77,68,0.7152016599341555
videomae_best,videomae_large,23,123,iid,91,68,0.8962339173595575
