representation,model,layer,probe_seed,split,episode_id,n_windows,r2
dino_best,dinov2_large,15,42,ood,860,68,0.9217125921623878
dino_best,dinov2_large,15,42,ood,866,68,0.8875611816435428
dino_best,dinov2_large,15,42,ood,870,68,0.7798142810998152
dino_best,dinov2_large,15,42,ood,880,68,0.9097659768642355
dino_best,dinov2_large,15,42,ood,885,68,0.9442025593421737
dino_best,dinov2_large,15,42,ood,886,68,0.8624044590480564
dino_best,dinov2_large,15,42,ood,890,68,0.758694304795465
dino_best,dinov2_large,15,42,ood,892,68,0.7402473223592537
dino_best,dinov2_large,15,42,ood,899,68,0.9379956149406629
dino_best,dinov2_large,15,42,ood,901,68,0.937321118333567
dino_best,dinov2_large,15,42,ood,906,68,0.868104031911638
dino_best,dinov2_large,15,42,ood,912,68,0.7223435479452478
dino_best,dinov2_large,15,42,ood,913,68,0.9010704765884245
dino_best,dinov2_large,15,42,ood,915,68,0.7109258169636711
dino_best,dinov2_large,15,42,ood,916,68,0.9109277210177323
dino_best,dinov2_large,15,42,ood,918,68,0.8872860203615753
dino_best,dinov2_large,15,42,ood,923,68,0.9016837618329037
dino_best,dinov2_large,15,42,ood,930,68,0.8719542490925551
dino_best,dinov2_large,15,42,ood,931,68,0.4944717028444572
dino_best,dinov2_large,15,42,ood,942,68,0.8859234998271406
dino_best,dinov2_large,15,42,ood,943,68,0.9457572996771726
dino_best,dinov2_large,15,42,ood,948,68,0.8755627308791295
dino_best,dinov2_large,15,42,ood,951,68,0.8932624146216698
dino_best,dinov2_large,15,42,ood,952,68,0.9003671870729185
dino_best,dinov2_large,15,42,ood,954,68,0.8550525474659378
dino_best,dinov2_large,15,42,ood,961,68,0.9457915891243929
dino_best,dinov2_large,15,42,ood,968,68,0.9414071996213863
dino_best,dinov2_large,15,42,ood,973,68,0.7876346031207417
dino_best,dinov2_large,15,42,ood,974,68,0.8798616374264286
dino_best,dinov2_large,15,42,ood,975,68,0.9320492543188851
dino_best,dinov2_large,15,42,ood,979,68,0.9448394515217631
dino_best,dinov2_large,15,42,ood,980,68,0.9543662862159763
dino_best,dinov2_large,15,42,ood,982,68,0.9287832242644176
dino_best,dinov2_large,15,42,ood,990,68,0.8757693313697672
dino_best,dinov2_large,15,42,ood,991,68,0.9334726178969441
dino_best,dinov2_large,15,42,ood,992,68,0.9052879740768571
dino_best,dinov2_large,15,42,ood,995,68,0.9276008301723593
dino_best,dinov2_large,15,123,iid,11,68,0.9269720323857528
dino_best,dinov2_large,15,123,iid,35,68,0.8473797255904858
dino_best,dinov2_large,15,123,iid,40,68,0.6687285442640672
dino_best,dinov2_large,15,123,iid,44,68,0.9000690794875161
dino_best,dinov2_large,15,123,iid,48,68,0.7215459258131223
dino_best,dinov2_large,15,123,iid,62,68,0.8916746985618522
dino_best,dinov2_large,15,123,iid,64,68,0.7022717805600913
dino_best,dinov2_large,15,123,iid,77,68,0.7198566098737833
dino_best,dinov2_large,15,123,iid,91,68,0.8345296043794406
dino_best,dinov2_large,15,123,iid,96,68,0.8917206890593126
dino_best,dinov2_large,15,123,iid,100,68,0.9116829388289223
dino_best,dinov2_large,15,123,iid,110,68,0.9130551160174487
dino_best,dinov2_large,15,123,iid,111,68,0.7061877510047843
dino_best,dinov2_large,15,123,iid,121,68,0.8085410442712047
dino_best,dinov2_large,15,123,iid,126,68,0.8997835144205905
dino_best,dinov2_large,15,123,iid,128,68,0.8259797872484678
dino_best,dinov2_large,15,123,iid,132,68,0.9372700343351653
dino_best,dinov2_large,15,123,iid,137,68,0.9075877270716122
dino_best,dinov2_large,15,123,iid,138,68,0.8891157738272006
dino_best,dinov2_large,15,123,iid,154,68,0.885180015972953
dino_best,dinov2_large,15,123,iid,174,68,0.8860752942495004
dino_best,dinov2_large,15,123,iid,197,68,0.6950195456489051
dino_best,dinov2_large,15,123,iid,202,68,0.7579356772030952
dino_best,dinov2_large,15,123,iid,217,68,0.7974474685617106
dino_best,dinov2_large,15,123,iid,221,68,0.8549056735174829
dino_best,dinov2_large,15,123,iid,224,68,0.8636130963593263
dino_best,dinov2_large,15,123,iid,225,68,0.8920548229520381
dino_best,dinov2_large,15,123,iid,234,68,0.8497243250572319
